"","inbred","rootbot_date","scored","source","earliest_scored_plate","condition","cassette","uid","image","replicate","root","length","vector_length","surface","volume","direction","diameter","root_order","root_ontology","parent_name","parent","insertion_position","insertion_angle","n_child","child_density","first_child","insertion_first_child","last_child","insertion_last_child","file","image_date","image_datetime","exp_group","min_datetime","delta_datetime","hours_elapsed"
"1","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","10"," 4bda0d13-c81d-4903-8aa3-c58007263178",1.3001398,1.3001398,2.9116642,0.5190509,278.678357080393,0.71191955,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"2","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","9"," a609fd84-5401-444b-b3d9-5afb2dca2806",1.726452,1.726452,3.8722045,0.6921397,271.489637620468,0.7133729,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"3","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","8"," 20b05f1d-824c-4fcf-bf8f-0d95961f2db5",0,0,0,0,NA,0.30564418,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"4","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","7"," f208b4a1-c95d-4e13-9e57-8de26fa27316",2.0416455,2.0416455,3.2267754,0.48537344,278.14653123086,0.4925425,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"5","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","6"," e69aa8ae-4db6-44b1-98d6-dd0b36a60371",0,0,0,0,NA,0.37368813,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"6","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","5"," b99bf37d-c2e3-4624-83e8-df507d8434e8",0,0,0,0,NA,1.6645422,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"7","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","4"," 6ec64cfc-acfa-4288-b0a0-8f06ca1c6bac",0,0,0,0,NA,0.23777604,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"8","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","3"," 3329b8d7-1000-4ddb-bda2-350b2c9625af",2.5873363,2.5873363,3.5896952,0.39632583,270.359951652505,0.44162616,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"9","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","1"," b739e60b-c92e-4855-bd1b-a667a64f8bb9",2.4521086,2.4521086,4.2058806,0.60500133,315.747842762804,0.5434206,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"10","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181017-104022-plate_002","1"," 45b1e3d6-4fc9-48b0-ab7d-1d12849e1835",3.6910536,3.6910536,13.018123,3.6827633,263.659809284289,1.1209521,0," Primary root","-1","-1",-0.06793478,-57.2957795130823,0,0," null"," null"," null"," null","20181017-10422-plate_002.csv",2018-10-17,2018-10-17 10:40:22,1,2018-10-17 10:40:22,0,6
"11","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","10"," e3008c62-a6f6-43e1-bb20-591f6637b79e",0.58916974,0.58916974,2.8787968,1.1193516,12.9562660913199,1.5553137,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"12","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","9"," 9956e989-a935-450f-96cd-4fcd18a1c695",28.773188,28.704433,139.09924,53.51207,292.455258447659,1.5388169,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"13","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","8"," d9bdf860-4209-4f3c-bd2c-2ef17842e64d",24.753283,23.361494,9.512975,0.5257316,236.317988300838,0.15639512,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"14","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","7"," ac4c34b1-2bab-47b7-929b-f0d4c609375e",28.42208,27.3577,50.311607,12.911186,246.521908430244,0.54049104,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"15","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","6"," 1399ba7d-a3c4-4f39-af03-e3ca87b3b205",56.58267,54.62594,36.696186,1.8938631,274.625022298584,0.20643705,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"16","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","5"," f1237de1-da26-4f05-bf8e-6a6a5ca85b51",35.256153,33.78671,11.933358,0.5341391,298.133577195285,0.1470296,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"17","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","4"," ac7f772c-566f-4dbf-b82b-9fc143a474c2",3.9352825,3.9352825,1.1605717,0.027236931,253.865290693734,0.09387419,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"18","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","3"," ee869d3a-b611-480c-8e70-cc5b9d0daaef",45.671795,45.210747,83.480606,12.142643,272.612684644559,0.58181864,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"19","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","2"," d99ae253-12ba-446a-a77b-341d0b200499",17.649319,17.13831,41.632763,7.8150663,267.963839329394,0.75085735,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"20","R229",2018-10-17,TRUE,"",6,"ww",2,1,"20181019-103959-plate_002","1"," d4cf5ac4-f061-421c-8d53-8401d77ad910",51.28297,70.21003,63.745167,7.4938526,244.571698176908,0.44734704,0," Primary root","-1","-1",-0.037537538,-57.2957795130823,0,0," null"," null"," null"," null","20181019-103959-plate_002.csv",2018-10-19,2018-10-19 10:39:59,2,2018-10-19 10:39:59,0,6
"21","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","12"," 8023ff66-e6e3-4cf7-a55d-69f8664880d0",0.0063804286,0.0063804286,8.086587e-05,8.169978e-08,271.377267348243,0.0036656219,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"22","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","11"," 1d812cb8-ffdc-4bb0-a8a1-bc06d802ab37",0,0,0,0,NA,0.003079412,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"23","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","10"," f4615734-0ba2-45b1-9fba-2754fd4b8e9b",0.0062989136,0.0062989136,0.00014315703,2.0431632e-07,271.677194615077,0.0058660475,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"24","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","9"," 3bce247d-3770-4832-ade9-1d74ba7ef8e4",0.0035004525,0.0035004525,1.2913327e-05,3.8039807e-09,230.119564308295,0.0011732292,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"25","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","8"," da4671f0-cbd0-4338-8227-cc55510c7ba9",0.0036773337,0.0036773337,4.0070292e-05,3.3609215e-08,270.133872390978,0.0033732313,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"26","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","7"," 7f75b2ac-2e93-4061-8890-c6c6beef307f",0,0,0,0,NA,0.002199319,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"27","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","6"," e0d64e92-9c42-4fc3-b1f8-8b17c23b228b",0,0,0,0,NA,0.001612957,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"28","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","5"," bb0b9c77-0324-4c82-89b5-57ce0686201f",0.003944155,0.003944155,1.1973598e-05,3.263378e-09,273.106070189444,0.0009530753,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"29","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","4"," ba8269d3-4b63-45b2-96bb-67acd9c0cf53",0.005060887,0.005060887,1.2889979e-05,2.9351026e-09,270.33719346219,0.00080659037,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"30","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","3"," 2c52eb19-dfd9-419f-8ee8-efe84fce30aa",0.003797006,0.003797006,0.00019604388,2.7895706e-07,270.572589101746,0.009090694,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"31","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","2"," 94a79778-f27b-46ce-8618-080d0622ce29",0.0073815575,0.0073815575,0.00023784443,5.433125e-07,272.086650795441,0.009531391,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"32","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181101-143057-plate_002","1"," bd80bb66-7784-4926-9817-73908762a110",0.006598158,0.006598158,7.6276556e-05,7.021379e-08,248.83461048321,0.0036653066,0," Primary root","-1","-1",-0.00029325514,-57.2957795130823,0,0," null"," null"," null"," null","20181101-143057-plate_002.csv",2018-11-01,2018-11-01 14:30:57,4,2018-11-01 14:30:57,0,6
"33","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","12"," b0c2fde5-b93c-4c05-ba15-1682f45a5efa",0.054666605,0.05359156,0.00018130269,5.0472632e-08,281.396799690815,0.0011477545,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"34","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","11"," e5546885-7e4a-47ef-9e1c-28caba846828",0.090262875,0.090262875,0.0013160883,1.5291369e-06,283.734090424794,0.0046411282,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"35","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","10"," 766d9ffb-e543-487e-9fbf-c845fd694c78",0.0438579,0.040280674,0.0009002291,1.4978782e-06,324.825000245211,0.007335258,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"36","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","9"," 8588d1c3-d0c1-4334-948a-b5ceb99b7d94",0.04972849,0.03803961,0.0007670572,9.666405e-07,177.055729023817,0.0048399474,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"37","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","8"," bb675cd6-10bc-4804-a00b-e4bbb86f426e",0.091484666,0.07576987,0.00062503957,3.4324728e-07,206.219461987234,0.0020957529,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"38","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","7"," 8e4ab492-f8ce-464b-9bc8-a64a10f246a4",0.11251783,0.11251783,0.0028100463,6.960823e-06,257.835461092209,0.007934697,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"39","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","6"," 1e5beba7-3f77-4ec2-84be-bea44eb52770",0.12085847,0.12085847,0.0006252711,3.0277118e-07,262.97990493355,0.0016467212,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"40","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","5"," c6434184-6183-451c-9e3b-e4815aca3253",0.035094734,0.035094734,0.0005281274,6.326424e-07,300.380463545409,0.004790082,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"41","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","4"," 3f091d0a-27a5-4575-8b3d-1b79a91fca13",0.07372388,0.07372388,0.0028446782,8.823822e-06,328.185125467777,0.012276483,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"42","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","3"," 7fdd23fb-c016-4a08-9861-260a48845c34",0.050855536,0.050855536,0.00045477512,3.8154388e-07,308.134504102557,0.0028440694,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"43","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","2"," 7a7be7fe-cf78-4a28-b567-fa300389c557",0.09643649,0.09643649,0.004757928,2.2449e-05,307.711387543853,0.015569624,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"44","CI31A",2018-10-30,TRUE,"2017MO",6,"ww",2,3,"20181103-083057-plate_002","1"," a4a23b24-f3fd-45ca-9c4a-7e582ede3aa4",0.15046248,0.13128503,0.0003858715,8.785274e-08,223.510167833392,0.0007270848,0," Primary root","-1","-1",-0.0002994012,-57.2957795130823,0,0," null"," null"," null"," null","20181103-083057-plate_002.csv",2018-11-03,2018-11-03 08:30:57,5,2018-11-03 08:30:57,0,6
"45","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","12"," a5d785e0-fbda-443c-95ad-3871a0500ec8",0,0,0,0,NA,0.00032467532,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"46","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","11"," 29e388c1-58fb-4ae2-bc86-c1a5e691f8ad",0.009823065,0.009823065,2.004563e-05,3.3221934e-09,262.97373044254,0.0006494765,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"47","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","10"," 18993b1a-ef2f-43a4-851e-39a2beb41f2f",0,0,0,0,NA,0.0047073006,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"48","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","9"," e8f83735-5f79-4833-9628-40770e3ff538",0.0068810666,0.0068810666,6.929399e-05,5.8244627e-08,260.747963037329,0.0030842845,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"49","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","8"," 25db38ec-c5d8-4fef-b8b4-07f67d381dfb",0,0,0,0,NA,0.011202021,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"50","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","7"," 038fd565-0f0c-488f-b2af-4a9c22b26a5a",0.007823001,0.007823001,1.9968047e-05,4.2649555e-09,240.579015474929,0.0008117801,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"51","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","6"," 64aa5e6a-2865-4883-8cee-41135e131c5f",0.0049065226,0.0049065226,3.903587e-05,2.4801544e-08,307.975442657166,0.0025156653,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"52","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","5"," d089e798-c0e3-46e0-97aa-1ed1fd16b402",0.007803822,0.007803822,0.0001853128,3.134276e-07,315.163998192551,0.006818318,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"53","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","4"," 6f36cbb9-daa7-429c-9f9f-6ea689a2ebd0",0.012387803,0.012387803,0.0002230406,3.2272334e-07,270.054259706012,0.0056824842,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"54","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","2"," 23ebc1f7-88dd-43b4-b976-2edadf0e1b69",0,0,0,0,NA,0.007305335,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"55","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181101-203557-plate_007","1"," 8f46a192-02a2-4ca9-991c-ed5095828c10",0.013770659,0.013770659,0.00015537879,1.4565809e-07,265.685861958169,0.0035715436,0," Primary root","-1","-1",-0.00032467532,-57.2957795130823,0,0," null"," null"," null"," null","20181101-203557-plate_007.csv",2018-11-01,2018-11-01 20:35:57,4,2018-11-01 20:35:57,0,6
"56","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","12"," b3288845-b702-4f04-91b7-f77c7827d84b",1.0248405,0.5785875,0.054974332,0.00023845282,239.408075164378,0.01675901,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"57","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","11"," 8b3dfc11-164f-4113-a616-4e7c16036a9d",1.7480446,1.7327186,0.06614136,0.0003162068,291.458324036404,0.014457718,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"58","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","10"," fa74aa0a-1949-463d-b652-6b990230006f",1.019452,0.9911795,0.09997699,0.0010916361,289.082019261887,0.03614111,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"59","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","9"," fb067395-a3b2-48a4-a954-0c08284744e9",1.461201,1.4540818,0.13467176,0.0011184642,248.714426474574,0.033516653,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"60","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","8"," d113e850-665f-48f4-a267-d9ab79034f34",0.7653655,0.57435745,0.13928942,0.0021914167,167.346560477131,0.057173725,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"61","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","7"," 34faaece-cf35-4795-8086-fd42c3d837be",0.4961288,0.4961288,0.2611999,0.010944452,270.310309837617,0.16757724,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"62","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","6"," 88fda1cb-e35b-418a-bf21-6970acbb62e1",1.0382231,0.5741098,0.05868965,0.00031490807,220.349388511942,0.018729936,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"63","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","5"," 2dfd9fc2-a142-474b-868f-7a196f29b677",1.5654213,1.5142449,0.030544672,6.6748886e-05,260.691081221922,0.007393272,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"64","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","4"," bb2709b7-4cce-4299-8ac9-dd4c7dfc7bf0",0.8580174,0.481142,0.022207424,5.760402e-05,201.62789463845,0.007887844,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
"65","CI31A",2018-10-30,TRUE,"2017MO",6,"ws",7,4,"20181103-143557-plate_007","3"," 30ba6c51-6960-4a8d-a3b0-aedc52fabee8",1.1407421,0.8556467,0.03612122,0.00015129687,234.014192814549,0.009462877,0," Primary root","-1","-1",-0.003943218,-57.2957795130823,0,0," null"," null"," null"," null","20181103-143357-plate_007.csv",2018-11-03,2018-11-03 14:35:57,5,2018-11-03 14:35:57,0,6
