image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220917-002703-plate_039, NC310seed#10, c3faa15c-c620-4bb5-8a64-c960813ea4f5, 2.2373664, 2.0965493, 0.06275151, 1.7431658E-4, 272.2370788817213, 0.0109092435, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#9, b1216141-afbf-4737-bca6-1d6994176d4e, 2.8787594, 2.8288426, 0.11134712, 7.67858E-4, 283.92009013627137, 0.014645986, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#8, 89c8072b-d691-4b11-834b-20bcd7111762, 3.2313335, 3.1475966, 0.050893515, 7.9223006E-5, 284.63818890484987, 0.005555536, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#7, 47584aae-6c3a-4733-91f8-40f7d660cbb1, 3.4877145, 3.4804978, 0.058246203, 9.518128E-5, 271.10610883819385, 0.005555606, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#6, 89746f36-753a-4720-955d-3a848b3795d6, 3.0680137, 3.0443792, 0.050075855, 9.607198E-5, 273.408838814972, 0.0071433904, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#5, 5a1be1c1-1b6e-481d-a395-dc892b974590, 2.4323316, 2.418964, 0.04534007, 7.105307E-5, 267.548454544831, 0.0060594548, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#4, 597a77fd-b640-4efa-9372-71278376ef4d, 2.1542406, 2.091954, 0.060037065, 1.4620202E-4, 280.5082194005533, 0.007878582, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#3, 27f776f6-93e8-42bf-b593-621fc335a21f, 1.6241071, 1.5805057, 0.047880955, 1.6966034E-4, 281.05436132658747, 0.010354139, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#2, 9b8bdd20-d255-4750-86f0-6030c9ed02d1, 3.0807133, 2.988143, 0.07205483, 1.5557268E-4, 279.7055082485367, 0.008657175, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220917-002703-plate_039, NC310seed#1, c35cda90-7328-4c1f-82e7-30d057d1ef46, 3.249558, 3.2396305, 0.09630559, 4.282065E-4, 266.1468997271444, 0.013889101, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
