image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220923-233400-plate_039, 38-11seed#10, 8f4da6c6-3fc1-40fe-bd79-bea3ad6da2c4, 0.0, 0.0, 0.0, 0.0, NaN, 0.13175844, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#9, 5ebd9306-4e8c-47a9-b19f-28b53f6897b4, 0.0, 0.0, 0.0, 0.0, NaN, 0.092421696, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#8, 9f346da8-90f1-4600-8eae-b8607c3a1e64, 0.0, 0.0, 0.0, 0.0, NaN, 0.09242304, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#7, dfdd4485-0acb-435b-900a-5c6c7bd60e9a, 0.0, 0.0, 0.0, 0.0, NaN, 0.101512745, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#6, 52a428c0-f2f8-4b92-bef2-5f545d7b7adc, 0.5643241, 0.5643241, 0.012088898, 2.0692842E-5, 241.851916849409, 0.0068187984, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#5, 8f8eb00f-b592-4348-ae7e-928ed53f993f, 1.1316781, 1.0360624, 0.07311024, 6.057344E-4, 242.98105640223886, 0.02500158, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#4, 0aec471b-0e98-49a1-82ef-d65a050ec3f5, 0.79905623, 0.60387486, 0.020923045, 4.9462815E-5, 191.37120446751703, 0.008333709, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#3, 04c00fe9-8a4f-4132-99a3-b63a782ce27b, 0.49464518, 0.43450782, 0.031288676, 2.582254E-4, 291.83917538452425, 0.025378406, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#2, 7bac5227-fbff-46fd-a6fe-9c3ee5d32be6, 1.2530032, 1.1230288, 0.056362186, 2.1128402E-4, 289.0760906576873, 0.01424, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220923-233400-plate_039, 38-11seed#1, 1e687fde-89ab-4369-9e21-7743c6838138, 1.0050846, 0.7968717, 0.014063767, 1.7329336E-5, 226.01677895689477, 0.004797913, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
