image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20210916-214359-plate_026, CML157Qseed#5, 6d95a683-49f7-4979-b874-f764139455fa, 0.0, 0.0, 0.0, 0.0, NaN, 0.03181684, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#10, f4e269d6-0816-4de5-9656-12af2d72636d, 0.0, 0.0, 0.0, 0.0, NaN, 0.03787294, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#0, c2010d1f-da78-40b1-abd2-97c5471ce071, 0.0, 0.0, 0.0, 0.0, NaN, 0.07729221, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#8, 045ae150-3f72-467c-87c7-1ad9de7c744f, 0.0, 0.0, 0.0, 0.0, NaN, 0.01666676, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#7, 5f5b3adf-e1b9-4dd0-b2b9-0a47386a90fe, 0.0, 0.0, 0.0, 0.0, NaN, 0.042424686, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#6, d674f191-dc06-4431-8b45-30cdf9dc52aa, 0.0, 0.0, 0.0, 0.0, NaN, 0.03787878, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#4, 74fbc876-78c7-4d0c-af2c-0a1d30bb0106, 0.0, 0.0, 0.0, 0.0, NaN, 0.016668009, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#3, 6f2d691e-ec89-48f9-8917-a1da6aa1b196, 0.0, 0.0, 0.0, 0.0, NaN, 0.03181338, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#2, c3bac145-1ff5-4af9-afc9-69a59b32a017, 0.0, 0.0, 0.0, 0.0, NaN, 0.0318193, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, CML157Qseed#1, 8616500b-d3d7-470d-9e9a-aa53ad4452a5, 0.0, 0.0, 0.0, 0.0, NaN, 0.03787979, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20210916-214359-plate_026, B73, ff4745d8-1e86-409d-85c9-12a014a16cde, 0.33122078, 0.33122078, 0.015767297, 6.150883E-5, 259.5743999341379, 0.015151266, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
