image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20190613-112059-plate_013, NC356seed #10, 505487a2-5e81-4cfa-bc8a-0b2257f92fee, 0.30471516, 0.30471516, 0.023215342, 1.4524706E-4, 272.7589053343102, 0.024243582, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #9, 54b5b034-5291-488f-9c76-706608438cc2, 0.640247, 0.640247, 0.112819865, 0.001655726, 261.0626435127703, 0.056059588, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #8, d7f47901-d5d9-4a57-8590-0167347e9c74, 0.58608603, 0.58608603, 0.19913451, 0.0058910423, 282.74016129677335, 0.1075783, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #7, 55cdd4da-b1fa-4101-b43d-258c7530b40d, 0.32984632, 0.32984632, 0.011779474, 3.945149E-5, 242.6482076236058, 0.011363858, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #6, 9df2a5bf-d0f7-420e-9a2d-5e2d3c8d5fac, 0.28073514, 0.28073514, 0.004677319, 6.5806385E-6, 288.8380722254907, 0.005303177, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #5, b6a92948-7ae6-4589-94cc-81b2f5ee9b82, 0.53865004, 0.53865004, 0.16925322, 0.0042393585, 255.31747087354907, 0.10000863, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #4, cf83bb22-5e10-44cc-a0f4-e2a466d04703, 0.47707975, 0.47707975, 0.011355023, 2.2652628E-5, 280.94950426244947, 0.0075759725, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #3, 95bf48a1-b5b5-44ad-8d5e-24d58ac6d786, 0.45625877, 0.45625877, 0.03908743, 2.6674336E-4, 282.8222601705969, 0.027269276, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #2, c877c9c2-2d5f-42e3-bb63-1b3f7f0f71b4, 0.21127085, 0.21127085, 0.008045372, 2.4506087E-5, 256.31921373797985, 0.012121197, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, NC356seed #1, ce9e3d22-87c2-4390-aa79-0df7ba961249, 0.42044416, 0.42044416, 0.0160123, 4.8779624E-5, 266.58870368341746, 0.012122515, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190613-112059-plate_013, B73wwNC356, e0062f66-fe4a-4ede-acc3-6080151b54e4, 0.2974015, 0.2973758, 0.052376777, 7.3404814E-4, 289.53923212492754, 0.056059055, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
