image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20181219-105858-plate_007, N6seed #10, 15c17f6f-e0e2-4c35-b64c-8b2b2be22af5, 0.0, 0.0, 0.0, 0.0, NaN, 0.029878985, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #9, cc1e5053-194b-4676-a580-63e0eea5b7f6, 0.0, 0.0, 0.0, 0.0, NaN, 0.08962658, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #8, 54613186-902c-46a9-b8b8-97e7883c4178, 0.0, 0.0, 0.0, 0.0, NaN, 0.034471087, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #7, fbef3376-0f62-4b95-a147-27fdfcb33b70, 0.0, 0.0, 0.0, 0.0, NaN, 0.1447573, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #6, 1cba2275-f108-4192-a2ce-0d0769216f3d, 0.0, 0.0, 0.0, 0.0, NaN, 0.117180586, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #5, 07f97271-8c75-4f9d-a480-078579fe926a, 0.0, 0.0, 0.0, 0.0, NaN, 0.11717574, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #4, a4ea0d54-0409-4469-9d6d-879dfb8eb683, 0.0, 0.0, 0.0, 0.0, NaN, 0.04595377, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #3, 240e4e5c-fad9-4bfb-9c52-3bed4706dd76, 0.0, 0.0, 0.0, 0.0, NaN, 0.09880516, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #2, 72ff036c-99e7-49ec-859e-a32fc0f578a2, 0.0, 0.0, 0.0, 0.0, NaN, 0.15624975, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
20181219-105858-plate_007, N6seed #1, ecc69c17-6682-4e04-8bbf-bf929501ae3c, 0.0, 0.0, 0.0, 0.0, NaN, 0.048252873, 0, Primary root, -1, -1, -0.0045955884, -57.29577951308232, 0, 0.0, null, null, null, null
