image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20190626-145155-plate_019, Il101tseed #10, bf89a428-b27f-47a8-a734-90765c89accd, 0.051510718, 0.051510718, 0.0052886484, 4.292429E-5, 271.790930925136, 0.031813715, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #9, 88ee217d-dd43-4542-ba9d-2422e5cfafc4, 0.18510747, 0.18510747, 0.013214877, 7.50745E-5, 285.8954081649958, 0.022724237, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #8, b25e47f7-4d95-4876-854a-754c51a484e6, 0.4932054, 0.4932054, 0.09392558, 0.0014373044, 247.50253234976057, 0.060604602, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #7, 770a73ee-7579-4671-b580-cd23eed01770, 0.18171744, 0.18171744, 0.08389995, 0.0030825986, 278.32277743220266, 0.14696544, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #6, 23433937-3ad2-4630-b78c-b96b8568fdf0, 0.0, 0.0, 0.0, 0.0, NaN, 0.037888486, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #5, 183f3f1a-92a1-4c81-ba58-fbad980538b8, 0.0, 0.0, 0.0, 0.0, NaN, 0.46059796, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #4, e7353dde-2631-4ba3-b989-6e88d72b2993, 0.0, 0.0, 0.0, 0.0, NaN, 0.27425674, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #3, b9032aa8-289e-42a1-831d-c32908f25423, 0.0, 0.0, 0.0, 0.0, NaN, 0.02879296, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #2, be000156-8557-4e1f-adc6-e61aa55c7d19, 0.0, 0.0, 0.0, 0.0, NaN, 0.14697292, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, Il101tseed #1, 1c179a5a-3d01-4403-a3c5-88dc29079028, 0.0, 0.0, 0.0, 0.0, NaN, 0.096980825, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190626-145155-plate_019, B73wwIl101t, ca2f4c35-69e0-4e41-bb28-f331e1905b51, 0.0028471232, 0.0028471232, 0.05642437, 7.580587E-5, 346.55956376916157, 0.17424627, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
