image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220423-002004-plate_044_CML108-WW, CML108seed#10, c6d3f840-7aa8-43ad-bbcb-0b58a593cdf8, 1.2288575, 1.2249174, 0.07609067, 3.7789444E-4, 208.5234623791982, 0.02071121, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-002004-plate_044_CML108-WW, CML108seed#7, a03b2043-abfc-4688-9fc6-2cbbb01fe4cd, 3.047427, 2.9636602, 0.45560583, 0.006349749, 262.54449403433955, 0.055450056, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-002004-plate_044_CML108-WW, CML108seed#1, eb45fe43-bd8d-4929-bab4-ad44892482bc, 4.0429454, 3.966895, 0.09011705, 1.7880315E-4, 255.83372389177532, 0.008223939, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
