image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20190606-173601-plate_008, W64Aseed #10, 64198323-3d9f-4d94-b3f4-3ee29eefe8fd, 4.192828, 4.058413, 0.509104, 0.006874514, 254.77753075928123, 0.023930905, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #9, a39277f5-f374-484b-9236-89cb631bac76, 4.5514402, 4.4792423, 0.44511405, 0.007330769, 252.41658025001794, 0.035602923, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #8, 1dd5d4c5-bb4d-4364-8d6f-29ead6d56755, 3.6964185, 3.4329696, 0.27800402, 0.0019076889, 251.63009762746933, 0.02626582, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #7, 061c03ee-7d42-4b5e-ba8e-2b13b4344cce, 3.553713, 3.465149, 0.24387024, 0.0019345133, 276.4447486180159, 0.027269738, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #6, 3dd94168-dcde-4b82-afe9-6a8db4db8d6c, 3.0448804, 3.0160983, 0.41768602, 0.005150708, 266.67741418035763, 0.041665524, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #5, 9bf84939-a5e2-475f-abd7-555ccc24a972, 2.3549712, 2.036405, 0.38965863, 0.0066679553, 243.53375530987628, 0.051514544, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #4, a65cd7b8-6f97-498e-b4b7-afcba93dbd7a, 4.0797243, 4.046394, 0.39762035, 0.004575118, 266.6414600645667, 0.02757488, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #3, 2250826e-c18c-43f9-a000-b2e8542de61f, 3.1245568, 3.074139, 0.065618776, 1.1362349E-4, 268.28668871108266, 0.0060618855, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #2, fac08ff6-e1e4-4db0-b9ab-0e1e91d0b4a1, 4.1743026, 4.159118, 0.38991266, 0.0070479866, 256.4648606918412, 0.03674297, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, W64Aseed #1, ec47c74b-c68c-43ba-af51-19a1b930e3ef, 4.257158, 4.2027783, 0.29831606, 0.0022108175, 266.7042704841741, 0.026969718, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20190606-173601-plate_008, B73wwW64A, 58c299fa-264e-4cf1-8ca8-38ef4cd31686, 5.283751, 5.125137, 0.162227, 4.5145614E-4, 281.8040428898881, 0.01060637, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
