image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220312-010301-plate_020, B97seed#10, 4c5c6a65-b610-4cca-ad1d-2c9be553d504, 0.86358804, 0.86358804, 0.071960464, 6.015E-4, 93.95599343023619, 0.026514104, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#9, bf4cf3e4-4968-4e67-986c-02a55f9c7143, 2.5881429, 2.5881429, 0.024639063, 1.8665954E-5, 88.1543078058223, 0.003030303, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#8, 8b3b7714-1c1f-43c4-a315-ac95059c2a1b, 2.0565953, 2.036137, 0.036941264, 6.3055886E-5, 85.02978995867578, 0.0055549303, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#7, b110131e-e84b-4c5b-8faa-77fd86f9c31e, 4.075936, 4.0424867, 0.3315731, 0.0026805934, 280.2503934197636, 0.02764983, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#6, 17d8eb10-6063-4f83-bbaa-065337ea546c, 6.2733655, 6.2362385, 0.19700953, 5.7452155E-4, 281.1310780113451, 0.009091006, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#5, 38f2a4f8-19df-46c8-85ed-cbfa5fcff38d, 5.743838, 5.5916176, 0.24148339, 0.0015766256, 286.7338548667498, 0.018181875, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#4, 9f589b5f-28d5-4ec3-b582-37f5a811c88b, 6.436109, 6.3211536, 0.13335827, 3.083853E-4, 84.50499920398701, 0.007070286, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#3, d4c0d08a-e214-4f8c-bc10-8700d25856c0, 0.35594147, 0.35594147, 0.016943859, 6.610117E-5, 103.09373469058107, 0.015151249, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#2, f28e8f7a-1029-4737-98df-c899df5ce201, 6.4968605, 6.3301015, 0.36348915, 0.0022341185, 286.0665727055963, 0.018181315, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010301-plate_020, B97seed#1, e9f9f651-3e26-4221-a7e3-000746bb5863, 6.235038, 6.145811, 0.43651083, 0.0032632565, 268.86064316741715, 0.02151453, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
