image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20181101-200557-plate_008, CML61seed#1, eea437b1-6d71-4beb-aaac-90a1aaef0782, 0.29317302, 0.29317302, 0.0027910005, 2.1143942E-6, 97.12501679001451, 0.003030303, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#2, a61e3609-fa53-46a2-af4f-e0503704ab8d, 0.39999998, 0.39999998, 0.009519978, 1.8030263E-5, 90.00000250447816, 0.0075757583, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#12, 762779c4-8605-4690-bfcf-fc13e2423936, 0.0, 0.0, 0.0, 0.0, NaN, 0.056056015, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#11, 88d033c9-7c68-4001-aeb2-80b420a3f5f6, 0.0, 0.0, 0.0, 0.0, NaN, 0.1196832, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#10, 4f66eeb4-2272-44bc-b847-a495920257aa, 0.0, 0.0, 0.0, 0.0, NaN, 0.040897664, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#6, 3f26b4fc-3d77-4c42-96b0-9090b6968cf0, 0.0, 0.0, 0.0, 0.0, NaN, 0.016664851, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#3, 1a444832-fcc0-4716-91f4-93af775ebb0e, 0.34973425, 0.34973425, 0.009988593, 2.4589535E-5, 278.9726289505943, 0.0090903295, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#9, 03d66da8-246d-411f-bd5a-d80b440c476c, 0.39249152, 0.39249152, 0.0037365104, 2.8306897E-6, 103.3924939950666, 0.003030303, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#8, 817075c8-de05-4cc4-80f6-2716d9ecd84b, 0.0, 0.0, 0.0, 0.0, NaN, 0.022726687, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#7, c5cd4153-9c99-421b-83c6-185af77d17a0, 0.0, 0.0, 0.0, 0.0, NaN, 0.034846168, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#5, 48179ad3-0623-4bae-a80d-375b5f78f812, 0.5529784, 0.5529784, 0.021059673, 7.211858E-5, 99.46232118437122, 0.012121401, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20181101-200557-plate_008, CML61seed#4, ddcfdb27-0aa2-44a6-8532-c16cee7a22b5, 0.64050597, 0.64050597, 0.016768057, 3.9645147E-5, 96.51980055784885, 0.008332875, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
