image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20190428-140558-plate_002, T234seed#6, bf51b10b-fb16-464f-93f4-4c46a1e2cde0,3.705146,3.613341,0.09283269,2.28E-04,281.156459,0.008710885,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#2, 4cff6fbd-395c-4c25-aafe-3f1d2a7e5d10,5.73134,5.4909625,0.2043238,0.001259688,267.8881882,0.015149794,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#3, a31add8e-1326-49f6-adad-7c28015127ea,3.9297628,3.2132874,0.09983256,2.41E-04,221.9488822,0.007764893,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#4, 4369f9de-b434-448b-a2ae-2b496eb2a89c,3.7498267,3.6958766,0.1135441,3.56E-04,102.3224083,0.008586276,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#5, c0d62788-e217-45c4-9d2a-517a6df20c4a,3.5420856,3.4848855,0.24042104,0.00209087,274.7138967,0.022122936,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#10, a680d73b-048b-4480-8193-4c00fc1c6dfc,3.4732172,3.4706905,0.2309257,0.002052597,258.7782731,0.028290184,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#9, 902b419c-d968-4e2b-bf50-b404627651b1,3.8537374,3.8352098,0.12777954,3.97E-04,266.7396509,0.013126791,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#8, 4ccfe38b-a3be-43f6-9124-f66e1fe8f699,3.3450243,3.2342176,0.14943558,5.87E-04,284.0287721,0.015907403,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#7, ca80d2e8-cdd4-41ed-853e-a22cee7b3c50,4.3909144,4.2686634,0.2696841,0.001970225,281.9206752,0.023108488,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190428-140558-plate_002, T234seed#1, bf90bfaf-f47b-4b75-8cca-beda73d985fb,5.480499,5.3695807,0.10030567,1.59E-04,275.3305262,0.005151164,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
,,,4.12015534,,,,,,,,,,,,,,,,,
