image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220319-022909-plate_036, CM37seed#7, 143d6a6b-a5d8-4734-a81b-f8fccbcb8545, 4.8077703, 4.4042053, 0.0971333, 2.866932E-4, 293.29460673438393, 0.009999978, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#3, ffa65fad-34cf-44fc-9725-4e4823f662a0, 6.6844673, 6.1161213, 0.17910334, 4.2016935E-4, 275.190862490185, 0.007360557, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#6, 26499b2e-5e0a-4cf8-96bd-c106a334cba3, 1.2418348, 1.1864245, 0.0324401, 6.8360874E-5, 105.54931747079489, 0.008586825, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#9, 9cab7993-831e-47b2-b4e2-ed623121e8e6, 5.7709737, 5.669521, 0.12012309, 2.3061888E-4, 296.0362173464704, 0.007008702, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#8, f1d077ba-88e5-4a36-9c4e-64ca529e39fb, 5.9518666, 5.924539, 0.19012752, 6.4406364E-4, 81.85406618332166, 0.013635029, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#5, cbe991cf-a873-4be0-95f7-46384114c6bd, 2.8440616, 2.8310556, 0.027075402, 2.0511667E-5, 277.4064665739104, 0.003030303, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#4, 2bc153b0-34e8-4c9c-8436-e704f14f9177, 4.6435375, 4.628514, 0.13990426, 4.7919678E-4, 273.3316849981075, 0.012877319, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#10, cb96b2a8-bc0c-4bdc-b113-1b6f8df39b5a, 1.8933475, 1.8853275, 0.06412954, 2.9784092E-4, 261.8386896062671, 0.012726197, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#2, dba0f524-0170-4504-9b32-1e0a588eee6d, 6.535091, 6.414549, 0.3213044, 0.0020979994, 256.99452820159735, 0.016883774, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220319-022909-plate_036, CM37seed#1, e5123047-331c-43c1-87c2-2f8df217e33a, 1.0898479, 1.0898479, 0.06744318, 3.556727E-4, 297.8475835143578, 0.01969732, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
