image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20190427-095354-plate_002, T234seed#4, c4b75d04-ed7b-46aa-bada-67c33cf3a161,2.8800411,2.8425825,0.055467762,9.16E-05,281.5298245,0.005681494,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#10, 82c18309-93c7-4af9-a09d-ba0137a3e05a,3.2235465,3.2188635,0.09159436,2.55E-04,78.53040051,0.009089028,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#5, 0337ce88-a42d-483d-b9ba-9a331568e7e5,2.7327023,2.7205026,0.08508344,2.26E-04,276.7723245,0.0095976,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#2, 11340798-9f29-429d-b8db-64751b436ff7,3.8798242,3.78596,0.09758833,3.53E-04,82.978288,0.010606205,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#3, ee3dbb2f-c6f3-45f5-8114-972be30ba6c7,3.0053296,2.4574268,0.1434222,0.001317292,310.7175724,0.019090382,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#9, 0b0db6f4-9bcf-4f8c-8631-a23c2a85ca2e,3.381119,3.3768969,0.109389104,2.89E-04,266.8467482,0.0106052,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#8, 1d0d24d1-38f7-4ef6-8bd1-36673c1225fc,2.5032914,2.4485095,0.03209587,3.59E-05,278.7422877,0.004545298,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#7, d4c2d072-9460-492c-aacd-b0ab1343608e,2.7207742,2.717854,0.06609727,1.72E-04,273.5326018,0.006439888,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#6, 2a047396-0505-4860-a85f-0bad49c81bf6,2.709492,2.6614645,0.08820149,3.38E-04,272.3634374,0.010606747,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
20190427-095354-plate_002, T234seed#1, 8dded70e-c159-4a79-81ef-0c63f4dece60,2.8343985,2.817873,0.10242985,3.14E-04,268.026158,0.010605215,0, Primary root,-1,-1,-0.003030303,-57.29577951,0,0, null, null, null, null
,,,2.98705188,,,,,,,,,,,,,,,,,
