image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220930-235407-plate_045, B2seed#10, f3c9018f-e5d6-4e11-92be-3ceb22dd0e8b, 0.50226474, 0.49117088, 0.009631356, 2.4411425E-5, 289.0947234137431, 0.008584989, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#9, 2a3e6038-582c-494e-885b-fdf891fc1778, 0.6302514, 0.5379961, 0.02090101, 7.735563E-5, 252.57501331800557, 0.009091746, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#8, 3a7bdeb7-9367-4ce8-beb6-8e5de1d7abdb, 0.5031235, 0.4470082, 0.024052747, 1.0252671E-4, 216.9994812523739, 0.013132387, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#7, 80cc7937-80cb-4b86-9809-31dd188f701a, 0.82714945, 0.8264676, 0.012859364, 1.7063458E-5, 267.2538275047933, 0.005051009, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#6, c8cec711-13cb-465d-b472-0dba7f80650e, 0.9654733, 0.9603336, 0.06841502, 4.4271356E-4, 265.4798361320442, 0.025759652, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#5, 5c7d1ffe-a779-4b0c-b583-c91310beb342, 0.8656662, 0.86477864, 0.09341382, 0.0012150552, 274.89861235597846, 0.036866605, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#4, b2dcf5c3-6bd9-40ef-b6ef-9cb4b773dd26, 0.4333067, 0.43043104, 0.014420531, 3.923056E-5, 279.7846838013955, 0.010605627, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#3, 36490311-0378-4843-b45c-3bf0a0262ede, 0.8836183, 0.8836022, 0.014681651, 2.0071338E-5, 296.9101810319085, 0.00555539, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#2, 1e8af11f-9faa-4ec5-b8a7-6187835fa3fa, 1.1159763, 1.099027, 0.043119267, 2.0790278E-4, 272.25246046773213, 0.01628616, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220930-235407-plate_045, B2seed#1, 4f62006b-4253-47de-8f6b-645e41549785, 1.4901586, 1.43676, 0.041002307, 1.19781835E-4, 283.37072436094894, 0.011173664, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
