image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220423-001702-plate_035_R177-WS, R177seed#9, 9dff4af3-597f-4bb1-b919-b61005c098fe, 2.576912, 2.5320542, 0.13132894, 6.566151E-4, 235.76201090239894, 0.013334306, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#7, 13bc3e8d-a811-4e9b-9d6b-7e135670d83b, 2.7071714, 2.4450283, 0.24128874, 0.0023626029, 228.24503255096306, 0.029653892, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#6, 5fe7abce-56e8-4f53-b334-3d9b78288a5d, 2.8797593, 2.8180015, 0.3396789, 0.006925639, 247.84751154435958, 0.04267994, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#5, 372a9f05-0d72-4f90-9e42-b66725a0a154, 3.2061496, 3.1912286, 0.058369912, 9.268817E-5, 243.26888057386319, 0.0054553878, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#3, 6219e45f-b1ad-4534-8e08-9f8e96d8e95e, 2.8812518, 2.7968085, 0.23949333, 0.0033023965, 238.28259659294375, 0.036365885, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#2, 3d541d51-e11c-4b45-9b77-34dbd4d8ccfa, 2.69139, 2.1989353, 0.08803178, 4.6619854E-4, 224.12567716063668, 0.010606464, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220423-001702-plate_035_R177-WS, R177seed#1, 714eb238-afc3-4ca7-8bb8-7696e9d9bec9, 2.321401, 2.1417398, 0.15674137, 0.0013035828, 248.55492789707614, 0.024493042, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
