image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220312-010002-plate_033, B97seed#10, 4f31ab6c-6151-4309-aca9-923d7ff97e66, 2.0663998, 2.0418808, 0.6873673, 0.03206879, 273.8259994487197, 0.14141165, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#9, ef00cb03-a370-4573-84d2-f96c19e91ad0, 1.7433364, 1.561944, 1.3220359, 0.0884844, 255.97259529798004, 0.23784128, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#8, c6429792-2907-4024-9584-2537f2045533, 1.6915575, 1.6754818, 0.152173, 0.0012017607, 263.92107768042064, 0.031817432, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#7, 3314e48a-c987-40aa-af39-5295970cfd08, 2.8217878, 2.797966, 0.20796305, 0.0012280983, 232.2717022742524, 0.023487639, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#6, 8b346ae4-c4e5-4c35-b6bb-2fb62bc34838, 2.2440507, 2.24172, 0.08983793, 5.4702954E-4, 264.96503111392207, 0.017674806, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#5, 2d8fd01e-cce7-49f9-b943-a4caf2cb2c79, 2.3916924, 2.3868442, 0.06459513, 1.5605151E-4, 288.6479470797542, 0.0080796415, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#4, b6632c73-48a1-4d8e-8fce-f7b17acc19f9, 2.8277054, 2.7571232, 0.23756585, 0.0016991952, 292.8335416446514, 0.026767202, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#3, 736adb2b-0014-45bf-82a4-d39c142849d5, 0.96303207, 0.96303207, 0.41946834, 0.014539574, 302.9250368603185, 0.13864635, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#2, 747472d8-64ad-4b6e-ab76-3b3460c1836d, 2.531403, 2.4745734, 1.2081882, 0.06497252, 277.89283068432866, 0.17172413, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220312-010002-plate_033, B97seed#1, 6477b190-608a-4c89-a5e8-82d58f77ac8c, 2.3123004, 2.2713683, 0.5727163, 0.01362219, 286.14634931510204, 0.08890407, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
