image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220115-003800-plate_033, Va26seed#10, 9c3d952e-f7b6-4533-95da-e7c6642dc58e, 0.7520307, 0.74517465, 0.019863155, 5.0177307E-5, 264.53967425317035, 0.010605819, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#9, 28b1b250-2d0c-4baa-999c-c80b45ffbc2c, 0.30580977, 0.30580977, 0.043711312, 5.110683E-4, 276.2041347139347, 0.045452956, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#8, 15b44ca9-111c-47a2-8ea8-703aaa714244, 0.0, 0.0, 0.0, 0.0, NaN, 0.099983834, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#7, 337c7135-9c2e-4201-89b3-ce01eb1fd56e, 0.7982061, 0.7670917, 0.24573588, 0.008924642, 264.2517134777626, 0.107574254, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#6, 348378fd-d8ac-4184-bc9e-abef8c655229, 1.5031018, 1.265032, 0.095665835, 0.0011497085, 288.52708005220165, 0.029162591, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#5, 6abbe66a-a59a-486f-b637-1696011a23b5, 1.6129934, 1.6054639, 0.27082044, 0.0050138654, 269.5404109143735, 0.06513912, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#4, a7e07d4f-d235-4a23-a17a-4db16cb210ae, 1.4155319, 1.4155319, 0.38432673, 0.009275907, 267.0285132244529, 0.08636618, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#3, 456ac1e5-b14d-4555-9668-954393ada008, 1.3028687, 1.2573276, 0.06419133, 3.055595E-4, 285.7236425677483, 0.015530314, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#2, bd1f0fa8-9083-42d6-a2a8-75a339c0964a, 1.4845647, 1.4583031, 0.10902158, 0.0014407706, 261.8405200969647, 0.03863611, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220115-003800-plate_033, Va26seed#1, 1a26f976-5261-43d3-bff9-e6e95c991a12, 2.0646255, 1.7319735, 0.27531663, 0.00733513, 281.31270640175404, 0.056970652, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
