image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220929-173601-plate_038, W117HTseed#5, 5541af63-5f9d-4d9f-a365-32e064a3beb2, 0.0, 0.0, 0.0, 0.0, NaN, 0.06815338, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#4, 4e1041e6-461e-4629-9669-c9b73e0f3cdc, 1.4731761, 1.4731761, 0.084147744, 4.2587466E-4, 268.5855777891624, 0.018181372, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#10, 09f41a06-4467-45c8-852d-73e094a7caa1, 0.0, 0.0, 0.0, 0.0, NaN, 0.050020233, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#9, ef591f82-f8d0-4a73-9f5d-72327ffe8e1a, 0.5247589, 0.5247589, 0.027484002, 1.2587322E-4, 284.0362306729183, 0.01666883, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#6, 2ba7f2be-702a-4dc3-aaa7-474bfe17c225, 0.4635472, 0.4635472, 0.019858133, 6.880868E-5, 281.30991968457266, 0.013635947, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#7, 31e6b1ba-41f5-4b88-bd05-0d867f9799eb, 0.6350636, 0.6350636, 0.015114758, 2.8626966E-5, 246.37063340050605, 0.0075758975, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#8, 4a367054-904f-4c63-b579-e5c2f17ca14e, 0.27333266, 0.27333266, 0.013013398, 5.0767914E-5, 273.8140875988072, 0.015152675, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#3, 589dc0e1-9f6d-47f3-b2f5-3b94d571f30e, 0.5454545, 0.5454545, 0.059709594, 5.214316E-4, 270.00000068324533, 0.03484408, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#2, 16400ecf-fa5d-4168-8c2b-28cd4f8a6380, 0.64256716, 0.64256716, 0.024468046, 7.45296E-5, 244.885176539055, 0.012120755, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220929-173601-plate_038, W117HTseed#1, 262ba4e8-eca2-42ca-9de5-4cbc38dbb131, 0.4065578, 0.4065578, 0.0067743273, 9.532429E-6, 259.6951576786637, 0.005303801, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
