image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20220113-183759-plate_033, Va26seed#10, 89cf0515-e828-4db1-9408-9ed5963e3c91, 0.0, 0.0, 0.0, 0.0, NaN, 0.045452606, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#9, 713f6fd5-6640-4c8e-a4e0-91d9e411be8b, 0.0, 0.0, 0.0, 0.0, NaN, 0.23329915, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#8, 03ac45ec-9234-4792-9a3e-fa41488e6fdb, 0.0, 0.0, 0.0, 0.0, NaN, 0.19091712, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#7, 240723c9-530b-4118-965b-a7409a4b9f67, 0.0, 0.0, 0.0, 0.0, NaN, 0.015150535, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#6, b5194dc8-c241-47f0-a992-8e106b5defcb, 0.3947149, 0.3947149, 0.1076329, 0.0027211697, 245.7556704883948, 0.08561294, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#5, 46e9adcf-632c-4b85-9930-5e8b2d453a36, 0.47789505, 0.47789505, 0.0398303, 2.9554844E-4, 265.5586838358229, 0.026514936, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#4, c45828da-397c-4a74-ae7d-842d3ecad470, 0.22907439, 0.22907439, 0.09373021, 0.003223672, 278.5215086162933, 0.11667401, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#3, 4a5cece3-f954-4d79-9c0c-4d2ac5299d7c, 0.27335906, 0.27335906, 0.10876361, 0.0035811518, 296.6821893174135, 0.122721896, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#2, fb92a874-32ab-446a-838e-89b15865acf5, 0.38069814, 0.38069814, 0.162149, 0.005697839, 255.20848837515237, 0.13409144, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20220113-183759-plate_033, Va26seed#1, 42771905-6e41-41ea-84d5-c845c8eda182, 0.6869909, 0.6869909, 0.096536174, 0.0011904729, 262.91253194757655, 0.04469941, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
