image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
20211225-004659-plate_023, CML261seed#10, b81b8419-f949-4346-b9c8-0d80380df40b, 4.211152, 4.1498966, 0.5103855, 0.0050395164, 250.63081363113977, 0.036367014, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#9, fcc87561-2f94-4205-a127-5e455962ecd2, 5.094017, 5.017654, 0.36435884, 0.004672374, 248.14965179248426, 0.02393859, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#8, 09ded694-72e6-4c4c-8c56-85bc4e2ba017, 5.7372136, 5.6381226, 0.27539918, 0.001402613, 264.34842895641, 0.018485373, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#7, d681d9fc-9a17-41c5-a4b1-7394960d408a, 3.758544, 3.738822, 0.48308516, 0.0089212535, 268.6645074552111, 0.062118575, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#6, 90b0256c-4d38-4a84-952c-082c71a7b5d9, 4.469881, 4.466491, 1.4619237, 0.046046183, 275.4159855252286, 0.09495068, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#5, 243c2d4d-94f8-4746-8902-497aeb9e5a0d, 4.051763, 4.0314527, 0.64250654, 0.011804901, 269.01719110319385, 0.047340464, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#4, 75cb5804-1986-4a8e-8aa9-223f5695737e, 3.7527661, 3.7499611, 0.58439285, 0.0077598453, 268.90766218966354, 0.056563873, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#3, 1cfcfab7-1a83-48d5-8cb6-76fdb2ca81d8, 4.9370193, 4.934186, 0.46546683, 0.013076073, 269.7477481368184, 0.048488177, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#2, b6ef1906-5c2a-402e-a26f-62b6497d351d, 4.630809, 4.573211, 0.082556285, 1.4500995E-4, 268.9966185734138, 0.007070243, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
20211225-004659-plate_023, CML261seed#1, 6d065d3e-f515-4164-8e60-fe81e419f211, 3.932626, 3.932626, 0.08425163, 1.584177E-4, 276.11897591536297, 0.006819391, 0, Primary root, -1, -1, -0.003030303, -57.29577951308232, 0, 0.0, null, null, null, null
